link,label,current_slice_id,future_slice_id,time_diff,current_speed_min,current_speed_max,current_speed_mean,current_speed_std,current_eta_min,current_eta_max,current_eta_mean,current_eta_std,current_cnt_min,current_cnt_max,current_cnt_mean,current_cnt_std,current__state_min,current__state_max,current_comstate,his_28_speed_min,his_28_speed_max,his_28_speed_mean,his_28_speed_std,his_28_eta_min,his_28_eta_max,his_28_eta_mean,his_28_eta_std,his_28_cnt_min,his_28_cnt_max,his_28_cnt_mean,his_28_cnt_std,his_28__state_min,his_28__state_max,his_28_comstate,his_21_speed_min,his_21_speed_max,his_21_speed_mean,his_21_speed_std,his_21_eta_min,his_21_eta_max,his_21_eta_mean,his_21_eta_std,his_21_cnt_min,his_21_cnt_max,his_21_cnt_mean,his_21_cnt_std,his_21__state_min,his_21__state_max,his_21_comstate,his_14_speed_min,his_14_speed_max,his_14_speed_mean,his_14_speed_std,his_14_eta_min,his_14_eta_max,his_14_eta_mean,his_14_eta_std,his_14_cnt_min,his_14_cnt_max,his_14_cnt_mean,his_14_cnt_std,his_14__state_min,his_14__state_max,his_14_comstate,his_7_speed_min,his_7_speed_max,his_7_speed_mean,his_7_speed_std,his_7_eta_min,his_7_eta_max,his_7_eta_mean,his_7_eta_std,his_7_cnt_min,his_7_cnt_max,his_7_cnt_mean,his_7_cnt_std,his_7__state_min,his_7__state_max,his_7_comstate,length,direction,path_class,speed_class,LaneNum,speed_limit,level,width
348288,0,1,1,25,15.203125,33.8125,27.921875,6.81640625,9.0,19.296875,14.421875,4.48046875,1,3,1.6,0.8,1,2,1,26.5,34.40625,29.0625,3.279296875,20.296875,27.90625,23.34375,3.728515625,1,2,1.6,0.4898979485566356,1,1,1,25.296875,33.6875,27.671875,3.107421875,4.80078125,6.69921875,5.6796875,0.8388671875,2,3,2.6,0.4898979485566356,1,1,1,25.0,35.09375,32.375,3.71875,5.1015625,47.6875,17.03125,16.703125,1,2,1.8,0.4,1,1,1,18.796875,37.5,28.015625,7.63671875,5.80078125,33.3125,16.21875,10.1875,1,2,1.6,0.4898979485566356,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,3,3,14,15.796875,18.59375,17.390625,1.0625,20.703125,21.59375,20.984375,0.322998046875,6,8,6.6,0.7999999999999999,2,2,2,8.1015625,18.09375,14.9765625,3.685546875,12.8984375,18.296875,16.28125,2.140625,3,6,4.0,1.095445115010332,2,3,2,16.59375,19.90625,18.59375,1.3876953125,20.296875,20.5,20.421875,0.09954833984375,6,9,6.8,1.16619037896906,2,2,2,16.796875,19.796875,18.359375,1.2548828125,21.40625,22.796875,22.375,0.55712890625,3,6,4.2,1.16619037896906,2,2,2,16.90625,19.90625,18.515625,1.072265625,21.5,26.703125,23.734375,1.703125,3,5,4.0,0.6324555320336759,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,29,11.703125,26.296875,17.734375,5.2109375,16.796875,22.796875,18.515625,2.2109375,6,8,6.8,0.7483314773547882,1,3,2,16.59375,18.90625,17.84375,0.77001953125,16.59375,21.296875,19.421875,2.18359375,2,7,4.8,1.7204650534085253,2,2,2,11.5,16.796875,14.9609375,1.82421875,15.703125,18.59375,17.234375,1.2099609375,8,10,9.2,0.7483314773547883,2,3,2,16.0,28.796875,19.46875,4.8203125,18.90625,22.0,20.34375,0.99951171875,2,5,3.4,1.3564659966250536,1,2,2,15.796875,18.90625,17.015625,1.111328125,18.40625,20.296875,19.1875,0.6318359375,4,10,7.2,2.039607805437114,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,6,6,14,17.203125,24.40625,19.59375,2.890625,16.5,18.09375,17.359375,0.61572265625,5,8,7.0,1.2649110640673518,2,2,2,8.6015625,17.0,15.1015625,3.251953125,15.296875,17.40625,16.5,0.75439453125,3,8,6.2,1.7204650534085253,2,3,2,14.8984375,17.40625,16.125,0.908203125,13.703125,18.296875,15.640625,1.71875,5,7,5.8,0.7483314773547882,2,2,2,7.3984375,16.90625,12.9609375,4.30859375,17.0,21.296875,18.203125,1.58203125,4,9,6.6,1.624807680927192,2,3,2,14.703125,18.59375,16.921875,1.46484375,9.5,15.6015625,12.078125,2.474609375,4,8,5.6,1.3564659966250536,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,5,5,26,19.09375,28.40625,22.03125,3.40234375,22.0,26.09375,24.75,1.4208984375,3,6,3.8,1.16619037896906,1,2,2,7.5,18.90625,12.2421875,5.015625,9.703125,15.296875,13.28125,1.99609375,2,6,3.6,1.3564659966250536,2,3,3,15.3984375,16.09375,15.859375,0.249267578125,8.8984375,15.203125,11.15625,2.306640625,4,8,6.6,1.743559577416269,2,2,2,20.703125,27.09375,22.328125,2.451171875,20.40625,25.296875,21.71875,1.80078125,1,5,3.2,1.6,1,2,2,10.796875,18.09375,15.921875,2.61328125,16.296875,18.5,17.234375,0.8349609375,2,4,3.4,0.8,2,3,2,74,3,5,6,2,11.111111,5,55
348288,1,6,7,15,17.40625,19.90625,19.125,0.99072265625,11.6015625,24.59375,17.015625,5.8984375,3,6,4.2,1.16619037896906,2,2,2,16.296875,25.09375,19.765625,3.01171875,15.796875,17.796875,17.015625,0.7294921875,6,8,6.8,0.7483314773547882,1,2,2,7.3984375,18.40625,13.8046875,4.91796875,11.6015625,16.296875,13.1796875,1.6904296875,2,5,3.4,1.019803902718557,2,3,2,17.90625,20.703125,19.546875,1.2978515625,19.0,24.40625,21.046875,1.8232421875,5,7,5.8,0.7483314773547882,2,2,2,18.09375,21.203125,19.03125,1.103515625,16.796875,18.5,17.484375,0.64404296875,4,6,4.6,0.7999999999999999,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,11,29.90625,30.40625,30.125,0.1611328125,28.796875,31.796875,29.71875,1.2119140625,1,4,1.8,1.1661903789690602,1,1,1,18.90625,20.59375,19.75,0.646484375,18.296875,20.90625,19.046875,0.986328125,2,5,3.2,1.16619037896906,2,2,2,16.203125,19.796875,18.3125,1.6474609375,21.59375,28.5,26.09375,2.93359375,3,6,4.0,1.2649110640673518,2,2,2,15.0,33.40625,19.796875,6.84375,14.796875,33.40625,19.953125,6.93359375,1,5,3.4,1.624807680927192,1,2,2,18.203125,30.0,23.5,5.33984375,22.5,23.59375,22.796875,0.4072265625,2,5,3.2,1.16619037896906,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,2,2,13,27.09375,30.0,28.71875,1.1162109375,22.59375,28.09375,24.609375,1.900390625,2,6,4.2,1.4696938456699071,1,1,1,26.90625,30.203125,28.5,1.3154296875,27.296875,29.0,28.234375,0.55859375,6,9,8.0,1.095445115010332,1,1,1,22.5,29.5,26.796875,2.369140625,25.796875,28.90625,27.375,1.189453125,5,6,5.6,0.4898979485566357,1,2,1,20.59375,29.09375,25.03125,3.51171875,23.90625,29.203125,25.6875,1.9599609375,4,6,4.8,0.7483314773547882,1,2,1,26.296875,29.0,27.875,1.0673828125,27.0,28.90625,27.921875,0.61279296875,7,11,8.8,1.6,1,1,1,74,3,5,6,2,11.111111,5,55
348288,0,1,1,9,7.1015625,32.5,25.578125,9.640625,13.8984375,21.90625,19.046875,2.701171875,3,8,5.6,1.743559577416269,1,3,1,14.8984375,26.90625,20.8125,4.73046875,15.296875,23.59375,19.46875,3.486328125,2,5,3.4,1.019803902718557,1,2,2,16.90625,30.0,26.375,5.03125,12.3984375,20.90625,18.765625,3.234375,1,5,2.2,1.4696938456699071,1,2,1,16.40625,31.203125,21.0,5.234375,8.1015625,27.0,17.4375,7.8671875,3,5,3.6,0.8,1,2,2,20.5,32.0,28.421875,4.09375,18.703125,29.09375,25.171875,4.515625,2,5,2.8,1.16619037896906,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,6,6,7,9.0,18.296875,15.1015625,3.197265625,10.203125,13.1015625,11.421875,0.96240234375,6,9,7.4,1.0198039027185568,2,3,2,8.6015625,17.0,15.1015625,3.251953125,15.296875,17.40625,16.5,0.75439453125,3,8,6.2,1.7204650534085253,2,3,2,14.8984375,17.40625,16.125,0.908203125,13.703125,18.296875,15.640625,1.71875,5,7,5.8,0.7483314773547882,2,2,2,7.3984375,16.90625,12.9609375,4.30859375,17.0,21.296875,18.203125,1.58203125,4,9,6.6,1.624807680927192,2,3,2,14.703125,18.59375,16.921875,1.46484375,9.5,15.6015625,12.078125,2.474609375,4,8,5.6,1.3564659966250536,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,5,13,25.0,30.09375,28.703125,1.9541015625,20.90625,28.59375,25.8125,2.818359375,1,4,1.6,1.2,1,1,1,15.796875,18.40625,17.015625,0.86669921875,14.6015625,21.0,17.375,2.06640625,5,8,6.4,1.0198039027185568,2,2,2,9.796875,19.09375,15.515625,3.578125,10.796875,22.296875,16.15625,4.50390625,3,8,5.2,2.039607805437114,2,3,2,15.5,21.796875,18.859375,2.064453125,15.3984375,19.796875,17.171875,1.6357421875,6,7,6.6,0.4898979485566357,2,2,2,18.703125,20.0,19.203125,0.515625,19.0,20.296875,19.453125,0.4609375,7,9,8.2,0.7483314773547882,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,18,18.0,19.703125,18.921875,0.58544921875,20.203125,21.59375,20.734375,0.47607421875,7,8,7.6,0.4898979485566357,2,2,2,8.1015625,18.09375,14.9765625,3.685546875,12.8984375,18.296875,16.28125,2.140625,3,6,4.0,1.095445115010332,2,3,2,16.59375,19.90625,18.59375,1.3876953125,20.296875,20.5,20.421875,0.09954833984375,6,9,6.8,1.16619037896906,2,2,2,16.796875,19.796875,18.359375,1.2548828125,21.40625,22.796875,22.375,0.55712890625,3,6,4.2,1.16619037896906,2,2,2,16.90625,19.90625,18.515625,1.072265625,21.5,26.703125,23.734375,1.703125,3,5,4.0,0.6324555320336759,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,27,13.203125,26.296875,18.625,4.44140625,17.796875,24.296875,20.984375,2.53515625,6,9,7.6,1.0198039027185568,1,2,2,16.59375,18.90625,17.84375,0.77001953125,16.59375,21.296875,19.421875,2.18359375,2,7,4.8,1.7204650534085253,2,2,2,11.5,16.796875,14.9609375,1.82421875,15.703125,18.59375,17.234375,1.2099609375,8,10,9.2,0.7483314773547883,2,3,2,16.0,28.796875,19.46875,4.8203125,18.90625,22.0,20.34375,0.99951171875,2,5,3.4,1.3564659966250536,1,2,2,15.796875,18.90625,17.015625,1.111328125,18.40625,20.296875,19.1875,0.6318359375,4,10,7.2,2.039607805437114,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,26,16.796875,19.09375,17.984375,0.92578125,19.40625,21.203125,20.265625,0.63720703125,3,6,4.2,0.9797958971132712,2,2,2,18.5,19.796875,19.125,0.45361328125,24.203125,31.703125,28.4375,2.546875,2,6,3.6,1.4966629547095769,2,2,2,15.5,17.203125,16.28125,0.64306640625,12.3984375,21.09375,14.8984375,3.38671875,7,10,8.8,1.16619037896906,2,2,2,9.703125,17.0,14.71875,2.6015625,8.6015625,10.796875,9.4609375,0.9775390625,3,5,4.0,0.6324555320336759,2,3,2,15.5,17.40625,16.546875,0.76025390625,14.796875,17.203125,16.21875,0.79541015625,2,7,4.2,1.9390719429665315,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,28,17.0,21.09375,19.140625,1.375,20.5,23.203125,22.15625,0.95703125,6,9,7.2,1.16619037896906,2,2,2,8.6015625,17.90625,15.2578125,3.384765625,6.69921875,17.40625,11.8984375,4.63671875,3,7,4.6,1.4966629547095764,2,3,2,18.5,22.703125,20.359375,1.384765625,22.296875,24.203125,22.90625,0.66845703125,4,6,5.2,0.7483314773547882,2,2,2,15.5,17.40625,16.046875,0.71630859375,11.703125,15.296875,13.9375,1.427734375,3,6,5.2,1.16619037896906,2,2,2,15.6015625,18.796875,17.375,1.2216796875,13.3984375,19.796875,15.640625,2.216796875,5,9,7.0,1.4142135623730951,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,5,5,10,24.90625,30.09375,27.515625,1.8681640625,20.40625,28.59375,22.34375,3.130859375,1,4,3.4,1.2000000000000002,1,2,1,15.796875,18.40625,17.015625,0.86669921875,14.6015625,21.0,17.375,2.06640625,5,8,6.4,1.0198039027185568,2,2,2,9.796875,19.09375,15.515625,3.578125,10.796875,22.296875,16.15625,4.50390625,3,8,5.2,2.039607805437114,2,3,2,15.5,21.796875,18.859375,2.064453125,15.3984375,19.796875,17.171875,1.6357421875,6,7,6.6,0.4898979485566357,2,2,2,18.703125,20.0,19.203125,0.515625,19.0,20.296875,19.453125,0.4609375,7,9,8.2,0.7483314773547882,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,1,1,20,32.40625,41.59375,35.625,3.5,4.8984375,31.203125,14.078125,11.4375,1,2,1.4,0.4898979485566356,1,1,1,36.09375,42.0,39.0625,2.396484375,31.0,37.8125,34.6875,3.078125,1,2,1.2,0.4,1,1,1,29.59375,40.40625,36.09375,5.296875,27.09375,28.5,27.9375,0.68896484375,1,2,1.6,0.4898979485566356,1,1,1,34.0,36.09375,35.46875,0.8330078125,25.796875,35.09375,29.296875,4.30078125,0,1,0.6,0.4898979485566357,1,1,1,31.203125,36.1875,33.1875,2.44140625,31.203125,36.1875,32.375,1.939453125,1,1,1.0,0.0,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,5,5,9,20.59375,26.09375,22.359375,2.009765625,22.90625,27.59375,24.59375,1.7353515625,6,11,9.2,1.9390719429665315,1,2,2,7.5,18.90625,12.2421875,5.015625,9.703125,15.296875,13.28125,1.99609375,2,6,3.6,1.3564659966250536,2,3,3,15.3984375,16.09375,15.859375,0.249267578125,8.8984375,15.203125,11.15625,2.306640625,4,8,6.6,1.743559577416269,2,2,2,20.703125,27.09375,22.328125,2.451171875,20.40625,25.296875,21.71875,1.80078125,1,5,3.2,1.6,1,2,2,10.796875,18.09375,15.921875,2.61328125,16.296875,18.5,17.234375,0.8349609375,2,4,3.4,0.8,2,3,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,23,28.296875,30.40625,29.765625,0.74853515625,28.796875,33.59375,30.671875,1.8388671875,1,6,2.8,1.9390719429665322,1,1,1,16.90625,27.40625,20.46875,3.755859375,18.09375,20.90625,19.203125,1.2353515625,3,5,3.8,0.7483314773547882,1,2,2,6.3984375,18.90625,14.6953125,4.89453125,15.796875,20.59375,17.953125,1.76953125,3,5,3.8,0.7483314773547882,2,3,2,16.703125,20.703125,18.140625,1.4375,17.40625,25.09375,19.703125,2.845703125,4,6,5.4,0.8,2,2,2,20.09375,27.5,23.65625,2.953125,19.703125,26.0,21.421875,2.3515625,5,6,5.4,0.4898979485566357,1,2,1,74,3,5,6,2,11.111111,5,55
348288,0,4,4,15,28.09375,31.203125,29.890625,1.0439453125,28.796875,31.5,30.03125,0.98486328125,1,6,4.2,1.833030277982336,1,1,1,18.90625,20.59375,19.75,0.646484375,18.296875,20.90625,19.046875,0.986328125,2,5,3.2,1.16619037896906,2,2,2,16.203125,19.796875,18.3125,1.6474609375,21.59375,28.5,26.09375,2.93359375,3,6,4.0,1.2649110640673518,2,2,2,15.0,33.40625,19.796875,6.84375,14.796875,33.40625,19.953125,6.93359375,1,5,3.4,1.624807680927192,1,2,2,18.203125,30.0,23.5,5.33984375,22.5,23.59375,22.796875,0.4072265625,2,5,3.2,1.16619037896906,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,5,5,27,19.09375,28.40625,22.203125,3.345703125,23.796875,26.09375,25.109375,0.7431640625,3,7,4.4,1.743559577416269,1,2,2,7.5,18.90625,12.2421875,5.015625,9.703125,15.296875,13.28125,1.99609375,2,6,3.6,1.3564659966250536,2,3,3,15.3984375,16.09375,15.859375,0.249267578125,8.8984375,15.203125,11.15625,2.306640625,4,8,6.6,1.743559577416269,2,2,2,20.703125,27.09375,22.328125,2.451171875,20.40625,25.296875,21.71875,1.80078125,1,5,3.2,1.6,1,2,2,10.796875,18.09375,15.921875,2.61328125,16.296875,18.5,17.234375,0.8349609375,2,4,3.4,0.8,2,3,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,25,12.5,21.703125,17.625,3.044921875,16.59375,17.90625,17.265625,0.416748046875,5,6,5.6,0.4898979485566357,2,2,2,8.1015625,18.09375,14.9765625,3.685546875,12.8984375,18.296875,16.28125,2.140625,3,6,4.0,1.095445115010332,2,3,2,16.59375,19.90625,18.59375,1.3876953125,20.296875,20.5,20.421875,0.09954833984375,6,9,6.8,1.16619037896906,2,2,2,16.796875,19.796875,18.359375,1.2548828125,21.40625,22.796875,22.375,0.55712890625,3,6,4.2,1.16619037896906,2,2,2,16.90625,19.90625,18.515625,1.072265625,21.5,26.703125,23.734375,1.703125,3,5,4.0,0.6324555320336759,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,1,1,24,15.203125,34.59375,29.5,7.25,9.0,19.296875,12.71875,4.59765625,1,3,1.6,0.8,1,2,1,26.5,34.40625,29.0625,3.279296875,20.296875,27.90625,23.34375,3.728515625,1,2,1.6,0.4898979485566356,1,1,1,25.296875,33.6875,27.671875,3.107421875,4.80078125,6.69921875,5.6796875,0.8388671875,2,3,2.6,0.4898979485566356,1,1,1,25.0,35.09375,32.375,3.71875,5.1015625,47.6875,17.03125,16.703125,1,2,1.8,0.4,1,1,1,18.796875,37.5,28.015625,7.63671875,5.80078125,33.3125,16.21875,10.1875,1,2,1.6,0.4898979485566356,1,2,1,74,3,5,6,2,11.111111,5,55
348288,0,1,1,18,19.0,34.59375,22.125,6.23828125,9.0,21.40625,18.921875,4.9609375,1,2,1.8,0.4000000000000001,1,2,2,26.5,34.40625,29.0625,3.279296875,20.296875,27.90625,23.34375,3.728515625,1,2,1.6,0.4898979485566356,1,1,1,25.296875,33.6875,27.671875,3.107421875,4.80078125,6.69921875,5.6796875,0.8388671875,2,3,2.6,0.4898979485566356,1,1,1,25.0,35.09375,32.375,3.71875,5.1015625,47.6875,17.03125,16.703125,1,2,1.8,0.4,1,1,1,18.796875,37.5,28.015625,7.63671875,5.80078125,33.3125,16.21875,10.1875,1,2,1.6,0.4898979485566356,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,3,3,11,12.5,21.296875,18.15625,3.01953125,16.59375,20.703125,18.71875,1.583984375,6,8,7.0,0.6324555320336759,2,2,2,8.6015625,17.90625,15.2578125,3.384765625,6.69921875,17.40625,11.8984375,4.63671875,3,7,4.6,1.4966629547095764,2,3,2,18.5,22.703125,20.359375,1.384765625,22.296875,24.203125,22.90625,0.66845703125,4,6,5.2,0.7483314773547882,2,2,2,15.5,17.40625,16.046875,0.71630859375,11.703125,15.296875,13.9375,1.427734375,3,6,5.2,1.16619037896906,2,2,2,15.6015625,18.796875,17.375,1.2216796875,13.3984375,19.796875,15.640625,2.216796875,5,9,7.0,1.4142135623730951,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,5,6,28,18.796875,21.5,20.015625,1.193359375,19.0,22.0,20.859375,1.046875,4,6,5.2,0.7483314773547882,2,2,2,8.6015625,16.5,14.421875,2.93359375,10.6015625,17.40625,14.7421875,2.53125,3,6,4.2,1.16619037896906,2,3,2,15.3984375,16.796875,16.296875,0.521484375,16.90625,18.90625,18.265625,0.70361328125,4,6,5.0,0.6324555320336759,2,2,2,8.0,23.296875,16.234375,4.86328125,17.296875,21.296875,19.4375,1.333984375,2,7,3.8,1.7204650534085253,2,3,2,14.703125,19.703125,17.078125,1.8173828125,9.5,16.796875,11.9609375,2.50390625,2,5,3.4,1.2,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,30,28.0,30.5,28.859375,1.013671875,26.296875,31.5,29.078125,1.83203125,4,7,5.8,0.9797958971132712,1,1,1,16.90625,27.40625,20.46875,3.755859375,18.09375,20.90625,19.203125,1.2353515625,3,5,3.8,0.7483314773547882,1,2,2,6.3984375,18.90625,14.6953125,4.89453125,15.796875,20.59375,17.953125,1.76953125,3,5,3.8,0.7483314773547882,2,3,2,16.703125,20.703125,18.140625,1.4375,17.40625,25.09375,19.703125,2.845703125,4,6,5.4,0.8,2,2,2,20.09375,27.5,23.65625,2.953125,19.703125,26.0,21.421875,2.3515625,5,6,5.4,0.4898979485566357,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,6,6,14,17.203125,20.5,18.1875,1.1904296875,12.703125,18.09375,16.21875,1.9521484375,5,8,6.4,1.2,2,2,2,11.5,18.796875,15.4609375,2.328125,9.203125,15.6015625,11.6640625,2.404296875,3,6,4.6,1.0198039027185568,2,3,2,16.09375,18.09375,16.703125,0.74462890625,12.703125,18.90625,16.5,2.712890625,4,5,4.6,0.4898979485566357,2,2,2,16.5,23.296875,18.921875,2.412109375,12.6015625,19.90625,17.375,2.841796875,2,5,3.4,1.019803902718557,2,2,2,16.796875,19.703125,18.546875,0.9833984375,11.203125,17.703125,14.7421875,2.908203125,2,4,3.0,0.8944271909999159,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,6,7,16,17.40625,20.09375,19.15625,1.0224609375,11.6015625,23.796875,15.3828125,4.55078125,3,7,4.8,1.6,2,2,2,16.296875,25.09375,19.765625,3.01171875,15.796875,17.796875,17.015625,0.7294921875,6,8,6.8,0.7483314773547882,1,2,2,7.3984375,18.40625,13.8046875,4.91796875,11.6015625,16.296875,13.1796875,1.6904296875,2,5,3.4,1.019803902718557,2,3,2,17.90625,20.703125,19.546875,1.2978515625,19.0,24.40625,21.046875,1.8232421875,5,7,5.8,0.7483314773547882,2,2,2,18.09375,21.203125,19.03125,1.103515625,16.796875,18.5,17.484375,0.64404296875,4,6,4.6,0.7999999999999999,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,6,6,13,17.203125,24.40625,19.71875,2.802734375,17.296875,18.09375,17.890625,0.302978515625,5,8,6.6,1.3564659966250536,2,2,2,8.6015625,16.5,14.421875,2.93359375,10.6015625,17.40625,14.7421875,2.53125,3,6,4.2,1.16619037896906,2,3,2,15.3984375,16.796875,16.296875,0.521484375,16.90625,18.90625,18.265625,0.70361328125,4,6,5.0,0.6324555320336759,2,2,2,8.0,23.296875,16.234375,4.86328125,17.296875,21.296875,19.4375,1.333984375,2,7,3.8,1.7204650534085253,2,3,2,14.703125,19.703125,17.078125,1.8173828125,9.5,16.796875,11.9609375,2.50390625,2,5,3.4,1.2,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,4,4,24,19.0,28.09375,23.578125,2.998046875,19.90625,30.203125,24.6875,3.42578125,7,10,8.4,1.0198039027185568,1,2,2,18.90625,20.59375,19.75,0.646484375,18.296875,20.90625,19.046875,0.986328125,2,5,3.2,1.16619037896906,2,2,2,16.203125,19.796875,18.3125,1.6474609375,21.59375,28.5,26.09375,2.93359375,3,6,4.0,1.2649110640673518,2,2,2,15.0,33.40625,19.796875,6.84375,14.796875,33.40625,19.953125,6.93359375,1,5,3.4,1.624807680927192,1,2,2,18.203125,30.0,23.5,5.33984375,22.5,23.59375,22.796875,0.4072265625,2,5,3.2,1.16619037896906,1,2,2,74,3,5,6,2,11.111111,5,55
348288,1,2,2,27,34.3125,35.8125,34.9375,0.54345703125,32.90625,32.90625,32.90625,0.0,1,1,1.0,0.0,1,1,1,26.90625,30.203125,28.5,1.3154296875,27.296875,29.0,28.234375,0.55859375,6,9,8.0,1.095445115010332,1,1,1,22.5,29.5,26.796875,2.369140625,25.796875,28.90625,27.375,1.189453125,5,6,5.6,0.4898979485566357,1,2,1,20.59375,29.09375,25.03125,3.51171875,23.90625,29.203125,25.6875,1.9599609375,4,6,4.8,0.7483314773547882,1,2,1,26.296875,29.0,27.875,1.0673828125,27.0,28.90625,27.921875,0.61279296875,7,11,8.8,1.6,1,1,1,74,3,5,6,2,11.111111,5,55
348288,1,5,6,23,18.703125,21.5,20.015625,1.0625,20.296875,22.0,20.890625,0.63037109375,5,7,6.2,0.7483314773547882,2,2,2,11.5,18.796875,15.4609375,2.328125,9.203125,15.6015625,11.6640625,2.404296875,3,6,4.6,1.0198039027185568,2,3,2,16.09375,18.09375,16.703125,0.74462890625,12.703125,18.90625,16.5,2.712890625,4,5,4.6,0.4898979485566357,2,2,2,16.5,23.296875,18.921875,2.412109375,12.6015625,19.90625,17.375,2.841796875,2,5,3.4,1.019803902718557,2,2,2,16.796875,19.703125,18.546875,0.9833984375,11.203125,17.703125,14.7421875,2.908203125,2,4,3.0,0.8944271909999159,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,3,3,13,12.5,21.296875,17.515625,2.92578125,16.59375,18.09375,17.421875,0.51171875,6,7,6.4,0.4898979485566357,2,2,2,8.6015625,17.90625,15.2578125,3.384765625,6.69921875,17.40625,11.8984375,4.63671875,3,7,4.6,1.4966629547095764,2,3,2,18.5,22.703125,20.359375,1.384765625,22.296875,24.203125,22.90625,0.66845703125,4,6,5.2,0.7483314773547882,2,2,2,15.5,17.40625,16.046875,0.71630859375,11.703125,15.296875,13.9375,1.427734375,3,6,5.2,1.16619037896906,2,2,2,15.6015625,18.796875,17.375,1.2216796875,13.3984375,19.796875,15.640625,2.216796875,5,9,7.0,1.4142135623730951,2,2,2,74,3,5,6,2,11.111111,5,55
348288,1,6,6,23,14.296875,20.59375,18.140625,2.380859375,19.09375,21.09375,20.296875,0.67041015625,6,9,7.2,0.9797958971132712,2,2,2,8.6015625,16.5,14.421875,2.93359375,10.6015625,17.40625,14.7421875,2.53125,3,6,4.2,1.16619037896906,2,3,2,15.3984375,16.796875,16.296875,0.521484375,16.90625,18.90625,18.265625,0.70361328125,4,6,5.0,0.6324555320336759,2,2,2,8.0,23.296875,16.234375,4.86328125,17.296875,21.296875,19.4375,1.333984375,2,7,3.8,1.7204650534085253,2,3,2,14.703125,19.703125,17.078125,1.8173828125,9.5,16.796875,11.9609375,2.50390625,2,5,3.4,1.2,2,2,2,74,3,5,6,2,11.111111,5,55
348288,0,1,1,13,17.296875,31.0,25.140625,5.48046875,17.09375,19.90625,18.46875,0.98828125,3,7,5.4,1.4966629547095764,1,2,1,14.8984375,26.90625,20.8125,4.73046875,15.296875,23.59375,19.46875,3.486328125,2,5,3.4,1.019803902718557,1,2,2,16.90625,30.0,26.375,5.03125,12.3984375,20.90625,18.765625,3.234375,1,5,2.2,1.4696938456699071,1,2,1,16.40625,31.203125,21.0,5.234375,8.1015625,27.0,17.4375,7.8671875,3,5,3.6,0.8,1,2,2,20.5,32.0,28.421875,4.09375,18.703125,29.09375,25.171875,4.515625,2,5,2.8,1.16619037896906,1,2,1,74,3,5,6,2,11.111111,5,55
348288,1,4,4,9,21.59375,26.59375,23.40625,1.818359375,23.5,28.296875,26.84375,1.8583984375,3,5,3.8,0.7483314773547882,1,2,2,18.59375,30.09375,22.359375,4.05859375,18.59375,28.5,23.03125,4.54296875,1,3,1.8,0.7483314773547883,1,2,2,19.59375,26.296875,22.265625,2.216796875,20.703125,25.703125,22.78125,1.7333984375,5,9,7.4,1.3564659966250536,1,2,2,19.703125,26.59375,21.421875,2.658203125,19.90625,26.796875,22.09375,2.419921875,3,5,4.2,0.7483314773547882,1,2,2,20.40625,30.796875,27.484375,3.724609375,19.5,25.796875,22.796875,2.001953125,6,10,8.6,1.3564659966250536,1,2,1,74,3,5,6,2,11.111111,5,55
