link,current_slice_id,future_slice_id,label
271084,11,17,0
338400,0,14,0
98974,3,32,0
255794,4,25,0
318915,0,14,0
57148,8,22,0
254509,9,27,0
228610,2,16,0
641980,5,25,0
215787,6,14,0
176785,10,20,0
142873,421,446,1
652386,4,21,0
316187,3,11,0
412670,6,33,0
214041,1,15,0
320637,9,25,0
508434,7,15,0
280052,0,23,0
336533,7,11,0
239343,9,36,0
39704,5,14,0
39704,209,230,1
306561,4,13,0
190853,146,174,0
676772,621,639,0
276405,418,442,1
282753,1,22,0
323322,8,29,0
312090,9,37,0
241572,9,33,0
440891,322,334,1
321450,8,34,0
171358,8,17,0
181979,4,16,0
577953,150,168,0
306655,152,179,0
238940,6,17,0
662486,6,18,0
215352,165,191,0
608189,0,25,0
317213,1,16,0
224827,3,12,0
250008,7,17,0
53538,6,24,0
336725,8,14,0
223467,1,11,0
505075,154,168,0
266970,378,407,0
155360,4,24,0
315461,8,17,0
544911,8,12,0
375794,2,23,0
300801,8,12,0
376438,1,29,0
136739,10,17,0
232385,215,229,0
267705,8,26,0
220639,1,18,0
501842,7,18,0
69910,6,13,0
32515,6,12,0
600223,6,13,0
358565,1,20,0
269002,9,15,0
183693,0,24,0
324392,7,36,0
628222,278,291,0
358088,6,31,0
684654,1,13,0
377350,7,28,0
176785,10,31,0
503710,1,15,0
254509,9,38,0
142894,10,16,0
215787,6,25,0
338400,0,25,0
228610,2,27,0
310831,1,11,0
212486,3,15,0
332673,3,21,0
316187,3,22,0
57148,8,33,0
19629,3,12,0
652386,4,32,0
206137,9,12,0
339223,164,179,0
450508,5,29,0
228502,7,11,0
512462,9,13,0
603604,9,11,0
342741,1,30,0
455194,3,15,0
309438,10,17,0
316263,5,33,0
56015,5,17,0
38648,3,31,0
263729,3,31,0
681495,157,171,0
38957,5,21,0
205734,10,23,0
216046,3,28,0
605002,10,18,0
684873,6,24,0
211127,2,24,0
216296,10,18,0
153113,4,17,0
221653,2,22,0
221728,0,23,0
450107,188,211,0
183562,5,21,0
166294,6,17,0
684890,8,24,0
278502,10,27,0
501051,10,19,0
315010,8,11,0
336486,155,167,0
240001,172,190,0
57627,203,230,1
249713,5,18,0
175902,1,17,0
629794,230,252,1
272383,10,27,0
164924,5,19,0
182045,6,26,0
337840,4,31,0
254328,0,11,0
277948,185,209,0
214042,8,35,0
315047,4,11,0
232247,2,11,0
69910,6,27,0
266476,9,21,0
309411,5,23,0
639173,4,15,0
516353,3,19,0
383052,10,14,0
300801,8,26,0
340560,149,162,0
277237,3,32,0
354711,1,12,0
301821,10,29,0
684654,1,27,0
676908,620,633,0
73392,9,32,0
258130,1,16,0
99218,7,18,0
648304,9,21,0
269002,9,29,0
248692,1,15,0
228552,10,13,0
606521,1,24,0
199768,9,35,0
516837,2,14,0
271919,8,15,0
153113,4,32,0
319709,0,24,0
191157,622,643,1
106922,11,24,0
674648,8,17,0
56015,5,32,0
196509,454,469,0
309438,10,32,0
639480,2,12,0
651542,8,14,0
618266,9,11,0
455194,3,30,0
471399,1,12,0
360018,243,262,0
260791,6,13,0
38332,10,11,0
383052,10,18,0
34425,6,12,0
228552,10,17,0
143122,8,15,0
315047,4,15,0
248692,1,19,0
676908,620,637,0
309411,5,27,0
639173,4,19,0
164898,1,21,0
73392,9,36,0
648304,9,25,0
336144,10,13,0
307763,1,20,0
500933,3,22,0
143438,157,174,0
57069,9,24,0
266322,1,23,0
266476,9,25,0
179848,3,32,0
166319,167,182,0
164924,5,20,0
107126,164,193,0
335957,3,27,0
33177,1,17,0
641267,4,14,0
33336,4,25,0
19629,3,32,0
268710,105,118,0
461979,191,204,0
501051,10,20,0
317345,2,27,0
36852,361,376,0
259169,0,22,0
516988,5,26,0
243662,3,17,0
53832,1,22,0
567176,4,15,0
336144,10,29,0
260791,6,29,0
34425,6,28,0
143104,10,33,0
38332,10,27,0
234314,5,13,0
71954,4,12,0
684845,2,30,0
262337,3,12,0
513415,1,13,0
444513,9,22,0
199029,571,585,0
514958,281,293,1
578151,9,15,0
622690,6,29,0
171561,2,22,0
275707,4,25,0
377611,7,24,0
514950,1,27,0
336250,0,22,0
226673,7,16,0
453697,191,214,0
321476,7,27,0
43094,8,26,0
249526,7,22,0
677042,7,12,0
260786,10,27,0
179684,5,14,0
613789,4,30,0
511614,10,16,0
263659,0,24,0
260298,2,16,0
684876,9,27,0
272488,8,21,0
144619,7,29,0
197948,10,38,0
442877,6,25,0
201615,10,11,0
226579,10,15,0
641267,4,29,0
215414,10,22,0
461979,191,219,0
501051,10,35,0
294278,149,174,0
9779,204,219,0
15653,5,20,0
503908,8,19,0
278886,9,16,0
596041,101,116,0
152334,0,24,0
624086,0,18,0
166294,6,33,0
308644,0,15,0
336486,155,183,0
160795,10,11,0
319228,10,13,0
322541,10,39,0
223756,7,34,0
221727,1,15,0
383037,10,19,0
154452,56,78,0
224714,101,116,0
529544,164,184,0
312675,5,19,0
682834,6,12,0
359250,2,21,0
56413,188,212,0
266455,7,19,0
240723,0,13,0
336089,6,32,0
360446,207,236,0
33714,10,25,0
542600,9,22,0
279121,10,33,0
143481,9,30,0
245074,10,26,0
335634,85,100,0
4686,9,17,0
378938,1,25,0
136452,10,36,0
335636,85,113,0
335501,8,25,0
173692,173,198,0
299910,156,168,0
482183,6,17,0
503633,7,21,0
234086,183,210,0
37421,6,31,0
260917,9,19,0
544893,6,23,0
502345,3,19,0
142885,159,174,0
623332,168,190,0
160795,10,21,0
376245,8,11,0
359250,2,31,0
266455,7,29,0
260213,0,16,0
245074,10,36,0
641794,0,11,0
508561,6,15,0
357713,1,20,0
193204,8,12,0
57775,9,15,0
58856,120,131,0
556860,4,23,0
33714,10,35,0
221727,1,25,0
323075,10,17,0
319228,10,23,0
267946,1,11,0
542600,9,32,0
626301,166,187,0
336271,1,22,0
271948,8,25,0
507661,7,15,0
389260,172,197,0
255990,206,230,0
382999,5,16,0
310902,3,12,0
366388,4,13,0
653422,3,21,0
54989,212,227,0
676458,6,11,0
335565,5,11,0
348597,0,12,0
215408,166,191,0
618554,3,29,0
504078,7,14,0
497944,7,18,0
264228,10,26,0
243140,112,135,0
277616,0,22,0
621944,172,201,0
588863,195,214,0
112045,10,32,0
382999,5,18,0
336271,1,24,0
273469,4,20,0
223252,0,11,0
653422,3,23,0
72352,9,31,0
320388,10,12,0
366388,4,15,0
310902,3,14,0
271948,8,27,0
527938,197,216,0
70551,2,12,0
192055,10,11,0
504836,8,29,0
107370,152,163,0
110234,10,21,0
642748,204,231,0
73296,7,27,0
73852,9,30,0
324209,10,30,0
283450,0,13,0
449161,206,217,0
184291,9,21,0
337834,139,168,0
72456,156,176,0
34284,9,34,0
505011,4,21,0
544594,74,89,0
316997,7,30,0
100527,6,23,0
504319,7,11,0
34628,10,38,0
557838,0,23,0
544993,4,23,0
192530,1,25,1
142525,7,33,0
273254,10,30,0
164077,6,24,0
203226,3,23,0
4657,10,12,0
570128,1,16,0
138640,8,37,0
54306,10,28,0
9883,2,19,0
266212,9,18,0
224674,179,202,0
663410,0,18,0
502620,9,26,0
267657,3,27,0
226778,79,91,0
111812,9,32,0
509155,3,18,0
336498,4,22,0
253987,7,14,0
315010,8,35,0
153083,7,23,0
543369,5,23,0
359109,0,13,0
378225,6,27,0
176151,5,15,0
58566,10,36,0
337867,135,162,0
504957,9,37,0
367439,8,12,0
36738,206,222,0
34929,4,15,0
255556,7,17,0
339459,9,38,0
38866,0,11,0
681573,10,23,0
193408,3,17,0
382063,9,35,0
616451,644,666,2
332727,6,26,0
311187,4,28,0
65471,3,15,0
515233,3,21,0
333216,535,552,0
249524,4,19,0
336501,9,19,0
503716,8,26,0
353191,1,23,0
213630,4,26,0
338667,2,15,0
567880,1,18,0
213657,4,19,0
249524,4,20,0
322268,10,11,0
359196,3,25,0
309956,190,214,0
38587,10,15,0
253987,7,34,0
225082,276,298,0
495237,1,15,0
224712,4,15,0
319579,0,28,0
179822,7,28,0
160861,9,27,0
273113,2,22,0
336501,9,20,0
272551,185,201,0
622736,162,189,0
257861,1,26,0
255884,1,24,0
657827,3,20,0
238777,5,21,0
504218,8,24,0
573989,3,20,0
164831,10,20,0
262323,7,12,0
348695,6,24,0
175008,209,232,0
39510,9,36,0
153113,4,31,0
674648,8,16,0
56015,5,31,0
196509,454,468,0
309438,10,31,0
106922,11,23,0
516837,2,13,0
319709,0,23,0
179695,9,27,0
639480,2,11,0
509534,0,19,0
271919,8,14,0
606521,1,23,0
279140,8,20,0
651542,8,13,0
199768,9,34,0
273602,12,39,0
471399,1,11,0
419160,554,570,1
317402,6,12,0
175313,5,28,0
212801,203,232,1
260410,6,23,0
323314,1,11,0
382723,4,23,0
162288,9,15,0
228515,4,13,0
193015,4,12,0
225155,4,11,0
509200,9,13,0
339049,10,11,0
374221,9,16,0
335460,3,26,0
182498,10,33,0
679103,11,19,0
524365,4,12,0
249271,203,219,0
323321,3,13,0
645382,649,663,0
516774,40,62,0
143273,7,11,0
111224,9,15,0
182058,7,30,0
597081,6,25,0
70707,4,25,0
140091,5,27,0
306047,5,14,0
243072,9,37,0
333834,10,19,0
502830,178,192,0
252981,533,562,2
33284,7,33,0
511787,8,23,0
176154,10,25,0
53547,3,21,0
17075,565,577,0
314816,8,11,0
70163,0,26,0
221498,5,19,0
314457,2,28,0
240734,0,28,0
337848,8,13,0
505341,0,19,0
143100,8,15,0
322537,10,15,0
254627,5,18,0
70612,10,34,0
142378,9,36,0
380889,3,15,0
192874,10,12,0
622530,2,20,0
177167,5,21,0
58889,7,14,1
619794,165,189,0
181928,2,17,0
243368,8,23,0
446591,5,34,0
256394,0,19,0
215311,2,24,0
267717,3,30,0
110410,3,19,0
279091,4,27,0
226672,10,26,0
314449,8,24,0
240700,10,24,0
111876,214,225,0
112714,186,205,0
468914,2,26,0
215524,8,28,0
541922,8,13,0
73239,10,36,0
53958,3,19,0
136386,5,13,0
319491,2,12,0
251782,2,25,0
348995,5,16,0
36998,8,18,0
321682,10,30,0
279776,0,17,0
258242,8,19,0
323321,3,28,0
182077,9,14,0
153094,0,15,0
314816,8,26,0
629534,11,36,0
309421,5,11,0
165095,3,16,0
306047,5,29,0
524365,4,27,0
143273,7,26,0
213577,9,17,0
269866,5,14,0
449348,4,20,0
675549,1,16,0
268793,2,17,0
344208,2,23,0
481576,6,17,0
268670,8,21,0
383082,7,31,0
34679,162,187,0
380760,5,19,0
229949,179,199,0
266439,2,11,0
182366,4,32,0
179809,10,31,0
308647,8,26,0
267672,8,36,0
202236,4,21,0
324098,7,34,0
504533,6,29,0
335795,1,29,0
335308,6,18,0
262606,2,15,0
587143,97,118,0
278732,9,25,0
321616,5,31,0
377334,0,21,0
512593,7,24,0
476651,3,21,0
619794,165,190,0
606764,9,27,0
255874,7,28,0
256394,0,20,0
297754,4,19,0
271989,9,14,0
344718,3,22,0
226672,10,39,0
252877,9,23,0
515142,3,11,0
136386,5,26,0
207840,4,17,0
222917,162,175,0
319491,2,25,0
314449,8,37,0
348995,5,29,0
106807,0,23,0
376113,6,15,0
321531,7,32,0
179815,1,20,0
212482,158,181,0
339465,11,22,0
239007,9,30,0
622526,6,21,0
70147,4,30,0
164934,1,15,0
357151,231,242,2
659667,71,84,0
144362,10,29,0
148937,8,23,0
37841,136,165,0
612832,5,30,0
543636,174,179,2
305540,6,22,0
377048,2,14,0
259167,7,13,0
578221,2,27,0
379497,230,253,0
330164,0,21,0
33422,6,31,0
256394,0,21,0
606764,9,28,0
587143,97,119,0
267672,8,37,0
266439,2,12,0
512593,7,25,0
505312,155,168,0
308647,8,27,0
383082,7,32,0
321616,5,32,0
179809,10,32,0
254627,5,20,0
278732,9,26,0
476651,3,22,0
255874,7,29,0
324098,7,35,0
262606,2,16,0
377334,0,22,0
271989,9,15,0
202236,4,22,0
335308,6,19,0
182366,4,33,0
319002,136,151,1
674918,2,14,0
684664,2,14,0
183767,7,14,0
148937,8,34,0
332958,173,193,1
305540,6,33,0
622526,6,32,0
53861,3,17,0
164934,1,26,0
55902,104,115,0
339465,11,33,1
376113,6,26,0
258491,3,11,0
316156,0,26,0
612049,3,22,0
315775,8,19,0
567175,7,25,0
136386,5,31,0
541922,8,31,0
207840,4,22,0
260824,0,19,0
98940,7,25,0
36998,8,36,0
141782,9,20,0
197860,1,11,0
183566,9,28,0
258242,8,37,0
226843,3,18,0
319491,2,30,0
260264,6,12,0
220656,3,12,0
376409,8,19,0
193420,8,26,0
255886,210,236,0
332975,1,11,0
279779,123,148,0
71710,8,25,0
258491,3,13,0
71710,8,27,0
260264,6,14,0
618866,7,12,0
567175,7,27,0
612049,3,24,0
252877,9,30,0
197860,1,13,0
193420,8,28,0
316156,0,28,0
207840,4,24,0
332975,1,13,0
60455,6,33,0
541922,8,33,0
258225,9,11,0
136386,5,33,0
220656,3,14,0
98940,7,27,0
492668,9,31,0
277763,6,12,0
684606,2,11,0
292110,611,626,0
140961,8,11,0
308613,9,38,0
225079,240,252,0
280615,7,22,0
561003,1,14,0
178031,10,28,0
183559,205,228,2
267644,1,15,0
602695,2,28,0
615755,238,249,0
223396,3,28,0
182673,3,20,0
567963,4,23,0
380888,2,14,0
335616,154,166,0
644780,543,566,0
37376,2,30,0
164688,0,17,0
377011,8,34,0
479306,1,16,0
69881,4,15,0
269780,8,22,0
337860,10,20,0
269054,10,25,0
622537,5,21,0
39675,1,19,0
24319,0,13,0
316770,8,24,0
377335,7,19,0
213955,1,28,0
273470,10,15,0
39634,5,24,0
63263,7,34,0
254501,2,30,0
68903,9,34,0
273713,49,74,0
193287,7,20,0
376413,43,60,0
141340,9,34,0
639699,13,26,0
644244,2,13,0
322537,10,20,0
380889,3,20,0
383082,7,35,0
512593,7,28,0
382830,1,12,0
179809,10,35,0
181928,2,22,0
262606,2,19,0
377334,0,25,0
278732,9,29,0
254627,5,23,0
256394,0,24,0
110410,3,24,0
266439,2,15,0
271989,9,18,0
476651,3,25,0
200644,147,164,0
309956,4,12,0
335606,9,30,0
41279,139,152,0
513327,3,15,0
262727,5,14,0
160957,10,33,0
288196,3,28,0
221519,0,17,0
310581,7,29,0
110847,3,18,0
139649,4,14,0
215741,10,22,0
315688,0,12,0
228358,6,24,0
505575,6,25,0
308647,8,31,0
315973,5,12,0
606764,9,32,0
33283,10,26,0
258284,2,29,0
223824,0,12,0
269707,9,14,0
255874,7,33,0
251779,10,18,0
17425,1,25,0
544437,10,16,0
367417,10,14,0
335308,6,23,0
278732,9,30,0
297754,4,24,0
262606,2,20,0
678093,0,11,0
73241,10,13,0
315688,0,19,0
336657,7,30,0
249842,421,443,1
359198,2,23,0
215741,10,29,0
232907,4,11,0
503176,10,16,0
269079,7,15,0
271080,8,16,0
568359,8,21,0
213578,4,23,0
251083,283,297,1
650784,2,11,0
329948,17,39,0
38406,152,173,0
348256,3,31,0
335606,9,37,0
336686,7,23,0
333826,4,15,0
377433,8,32,0
367417,10,18,0
262606,2,24,0
266439,2,20,0
678093,0,15,0
74052,4,12,0
278732,9,34,0
315973,5,16,0
308647,8,35,0
223824,0,16,0
512593,7,33,0
639699,13,31,0
73241,10,17,0
177970,197,210,0
271989,9,23,0
380760,5,28,0
297754,4,28,0
335308,6,27,0
476651,3,30,0
269707,9,18,0
196411,1,14,0
232907,4,19,0
311776,2,27,0
358700,5,34,0
352993,632,656,0
610285,693,717,0
568359,8,29,0
515265,9,14,0
578055,214,243,0
474954,9,19,0
74029,9,16,2
140225,10,16,0
37149,9,32,0
234087,341,367,0
223397,10,36,0
279054,5,21,0
650784,2,19,0
382693,8,37,0
352917,4,23,0
370807,1,23,0
143500,167,193,0
613836,8,19,0
660998,2,18,0
378871,4,11,0
338657,5,14,0
243506,10,34,0
36913,158,185,0
255999,5,12,0
256741,2,21,0
334681,4,16,0
57111,1,23,0
550094,7,27,0
661652,7,26,0
253552,5,19,0
506594,6,11,0
256325,9,15,0
176901,10,21,0
72378,1,16,0
70570,9,13,0
508178,10,35,0
295842,9,23,0
300963,2,21,0
255533,664,675,0
508372,6,28,0
578596,9,28,0
511231,3,24,0
221546,5,34,0
321629,3,25,0
215652,7,31,0
376604,2,30,0
173186,131,150,0
607131,128,142,0
288576,168,186,0
182150,8,25,0
353899,9,36,0
73089,0,26,0
260403,4,28,0
252979,10,32,0
424021,4,12,0
223257,6,24,0
176122,7,15,0
238922,1,24,0
143268,0,29,0
57777,6,29,0
336529,1,15,0
244488,1,12,0
353577,130,143,0
172328,4,20,0
243607,403,428,0
229951,496,507,2
348692,0,22,0
314856,9,12,0
36828,135,162,0
377728,7,14,0
278878,5,23,0
318969,0,22,0
315953,5,18,0
236004,563,575,0
682858,6,25,0
71623,7,24,0
58567,10,17,0
214810,0,21,0
316012,2,28,0
266430,7,24,0
152556,341,368,0
142996,2,28,0
620015,142,159,0
209839,8,16,0
213682,10,11,0
277463,6,11,0
418222,2,22,0
678658,1,17,0
210104,9,24,0
73903,10,19,0
73834,2,31,0
334681,4,26,0
72378,1,26,0
615203,9,38,0
255999,5,22,0
253552,5,29,0
70570,9,23,0
256741,2,31,0
352894,130,144,0
583152,256,281,0
338657,5,24,0
506594,6,21,0
182878,4,16,0
378871,4,21,0
110404,6,19,0
152973,2,13,0
661652,7,36,0
176901,10,31,0
641393,168,193,0
258305,9,19,0
197919,5,11,0
376270,9,32,0
339427,8,37,0
9017,3,28,0
105677,112,125,0
78538,514,537,0
314251,4,24,0
72808,0,23,0
352149,2,20,0
335171,6,17,0
156146,2,19,0
157671,7,31,0
155361,10,11,0
570597,8,27,0
183867,6,26,0
317375,9,20,0
269773,0,28,0
335851,9,11,0
63264,9,27,0
268980,4,12,0
382722,6,18,0
338777,10,32,0
679282,2,21,0
98946,2,15,0
505346,9,33,0
182370,4,26,0
222901,3,24,0
649780,453,475,0
172862,6,17,0
193636,5,32,0
277666,10,12,0
262727,5,24,0
33282,1,19,0
506285,10,12,0
329948,17,42,0
513327,3,25,0
139649,4,24,0
215741,10,32,0
556483,9,37,0
315688,0,22,0
228358,6,34,0
624083,6,16,0
110847,3,28,0
226970,3,18,0
561905,1,18,0
279775,3,14,0
335598,8,27,0
280023,0,20,0
600412,155,166,0
163596,2,30,0
619734,1,15,0
213682,10,36,0
661871,10,18,0
72304,8,28,0
314856,9,37,0
677186,5,17,0
182299,8,29,0
59274,164,190,0
17477,2,12,0
268464,6,16,0
501570,7,26,1
342032,144,158,0
98946,2,16,0
382722,6,19,0
311290,7,20,0
172862,6,18,0
183869,10,31,0
649780,453,476,0
679282,2,22,0
338777,10,33,0
427738,649,660,0
182370,4,27,0
277666,10,13,0
18873,7,11,0
336519,2,18,0
578190,0,26,0
381341,4,29,0
348924,6,29,0
544974,183,196,0
578572,4,18,0
177200,6,28,0
37866,4,30,0
73787,6,19,0
507634,10,39,0
33852,6,11,0
321617,5,18,0
502858,2,24,0
15739,2,11,0
33328,1,23,0
228648,6,21,0
578220,3,14,0
270036,5,14,0
228569,8,36,0
270161,7,19,0
378871,4,22,0
334681,4,27,0
182878,4,17,0
197919,5,12,0
352894,130,145,0
506594,6,22,0
506271,238,249,1
152973,2,14,0
348281,0,20,0
72378,1,27,0
338657,5,25,0
70570,9,24,0
641393,168,194,0
177179,5,20,0
506651,10,11,0
255999,5,23,0
176901,10,32,0
228171,4,11,0
338540,189,215,0
142006,6,22,0
335171,6,31,0
338491,193,217,0
179803,0,14,0
616973,0,21,0
440137,10,19,0
155428,6,11,0
255948,136,151,0
71345,5,15,0
163385,7,12,0
142037,4,24,0
651039,3,18,0
23418,662,682,0
316413,1,23,0
324106,10,12,1
505779,6,25,0
57067,10,16,0
157509,6,11,0
58742,6,22,0
549599,9,32,0
556822,196,210,0
252976,2,20,0
684838,8,22,0
266235,7,32,0
336701,6,17,0
377487,212,225,0
513629,6,17,0
71434,3,12,0
631533,6,29,0
269084,4,25,0
280032,5,33,0
56235,6,21,0
269205,6,12,0
642140,206,233,1
226292,8,20,0
321617,5,31,0
273196,10,35,0
323237,0,19,0
336519,2,31,0
335848,8,11,0
221742,9,19,0
380836,9,14,0
69206,2,19,0
246092,10,25,0
310396,4,28,0
381961,9,28,0
262401,10,31,0
60862,5,25,0
615082,0,28,0
170819,8,25,0
69838,10,29,0
207613,1,29,0
578572,4,31,0
73787,6,32,0
325120,185,198,0
353192,8,37,0
455036,4,27,0
144435,7,16,0
377261,9,33,0
240586,234,257,0
427591,3,30,0
684750,2,16,0
221563,0,22,0
352691,7,12,0
377054,8,16,0
314445,8,14,0
67425,8,30,0
197919,5,29,0
322273,5,32,0
34586,5,22,0
336122,1,17,0
630740,4,17,0
164689,5,18,0
333791,99,123,1
248669,515,526,0
72353,5,15,0
257941,5,24,0
182838,6,26,0
69212,10,32,0
60878,8,24,0
662604,0,15,0
377487,212,241,0
277666,10,39,0
615510,6,24,0
57067,10,32,0
164804,3,26,0
336701,6,33,0
139220,8,13,0
311291,7,22,0
3068,2,16,0
513629,6,33,0
275740,10,20,0
321617,5,32,0
170819,8,26,0
325120,185,199,0
578572,4,32,0
310396,4,29,0
620187,8,36,0
335848,8,12,0
212832,4,19,0
509575,8,11,0
73787,6,33,0
262401,10,32,0
381961,9,29,0
455036,4,28,0
615082,0,29,0
273196,10,36,0
58659,6,23,0
20836,9,15,0
616973,0,23,0
228171,4,13,0
163385,7,14,0
447941,457,485,0
179803,0,16,0
142006,6,24,0
324106,10,14,1
378399,7,11,0
71345,5,17,0
316413,1,25,0
273048,10,12,0
338491,193,219,0
335171,6,33,0
239842,167,192,0
238737,208,224,0
237919,123,136,0
278908,10,20,0
197924,1,28,0
377054,8,35,0
72456,156,168,0
542161,0,23,0
110234,10,13,0
73296,7,19,0
38364,3,27,0
314445,8,33,0
73852,9,22,0
182881,4,29,0
353577,2,27,0
139029,509,531,0
324209,10,22,0
282835,234,245,1
51091,2,11,0
381961,9,32,0
153215,10,35,0
357390,0,17,0
650824,0,24,0
607370,10,24,0
99664,4,13,0
619906,357,383,1
310396,4,32,0
378865,9,38,0
642513,1,16,0
279698,4,14,0
382996,1,18,0
69206,2,23,0
221742,9,23,0
684690,8,11,0
335184,4,25,0
481005,0,29,0
613820,376,401,0
69838,10,33,0
268980,4,30,0
179803,0,18,0
9132,6,20,0
228171,4,15,0
20836,9,17,0
71345,5,19,0
378399,7,13,0
316413,1,27,0
616973,0,25,0
324106,10,16,0
677185,9,23,0
142037,4,28,0
163385,7,16,0
69213,192,217,0
273048,10,14,0
335171,6,35,0
332958,10,22,1
249739,142,156,0
196516,235,248,0
143370,10,20,0
142006,6,26,0
110234,10,15,0
100234,196,211,0
324209,10,24,0
377054,8,37,0
73852,9,24,0
239842,167,194,0
237919,123,138,0
314445,8,35,0
276375,5,20,0
109998,10,11,0
503732,6,13,0
38364,3,29,0
542161,0,25,0
567836,8,12,0
615510,6,27,0
311291,7,25,0
277740,10,13,0
157509,6,30,0
57067,10,35,0
69212,10,35,0
275740,10,23,0
164804,3,29,0
278462,2,13,0
139220,8,16,0
101973,7,32,0
608028,10,24,0
257941,5,27,0
182838,6,29,0
237380,10,33,0
72353,5,18,0
3068,2,19,0
279698,4,20,0
382996,1,24,0
244953,6,26,0
642513,1,22,0
334799,9,38,0
357390,0,23,0
607370,10,30,0
641854,0,14,0
63268,5,12,0
179685,9,11,0
335184,4,31,0
144580,1,17,0
167511,5,19,0
508688,10,22,0
650597,9,14,0
73391,8,13,0
143021,5,20,0
153106,0,28,0
327243,8,12,0
624633,8,26,0
154925,216,244,0
9132,6,27,0
98973,9,35,0
322269,10,21,0
360405,3,26,0
9785,2,15,0
160962,592,612,0
254017,4,11,0
312328,3,21,0
51091,128,157,0
594274,2,13,0
503550,10,17,0
155361,10,36,0
339406,77,90,0
143370,10,27,0
70585,1,22,0
335851,9,36,0
177624,7,20,0
35540,4,22,0
541969,172,190,0
332958,10,29,1
339213,194,216,0
263719,3,12,0
212038,6,21,0
254279,284,302,0
585665,9,17,0
179667,4,12,0
509261,0,12,0
107065,7,21,0
179787,9,35,0
679305,7,11,0
237632,340,356,0
513970,9,23,0
143480,9,21,0
239619,4,22,0
275693,11,35,0
321633,6,31,0
181950,0,24,0
641850,2,22,0
334800,8,35,0
175361,10,20,0
102599,7,28,0
70061,10,20,0
332997,4,24,0
271176,1,17,0
596224,6,25,0
310446,69,91,0
143112,0,21,0
210970,2,30,0
267516,10,32,0
312481,6,17,0
278008,6,25,0
317343,3,14,0
255968,7,19,0
170665,7,27,0
38377,0,15,0
216086,9,30,0
316048,8,13,0
623282,4,12,0
377065,1,27,0
38939,6,30,0
73296,7,26,0
266438,8,19,0
650372,4,29,0
110234,10,20,0
642748,204,230,0
504836,8,28,0
283450,0,12,0
72456,156,175,0
184291,9,20,0
237919,123,143,0
223707,185,196,2
288281,484,495,1
504488,0,11,0
67487,9,12,0
401769,9,25,0
221585,9,22,0
254443,6,23,0
260695,0,26,0
335191,2,13,0
509844,8,21,0
279862,4,11,0
269018,2,29,0
221318,0,14,0
228782,3,22,0
504142,10,26,0
509442,6,27,0
254354,649,677,0
249659,179,192,0
468566,10,17,0
332997,4,31,0
178618,0,17,0
102599,7,35,0
623273,214,229,0
277246,7,17,0
6331,1,26,0
70416,157,174,0
318907,5,15,0
383115,7,16,0
34946,10,22,0
139654,2,16,0
684686,5,13,0
276375,5,33,0
352964,322,350,0
73852,9,37,0
310822,69,81,0
266457,2,12,0
561909,1,30,0
603386,4,21,0
483393,10,15,0
110234,10,28,0
567836,8,25,0
109998,10,24,0
192055,10,18,0
324209,10,37,0
335191,2,20,0
401769,9,32,0
557926,148,163,0
648091,6,18,0
153085,8,19,0
418777,5,29,0
382670,2,27,0
325122,185,198,0
254443,6,30,0
383057,8,18,0
34558,9,29,0
597157,8,15,0
510540,7,19,0
272348,8,28,0
317092,2,11,0
307967,6,29,0
98997,3,18,0
271204,10,23,0
271094,1,25,0
602424,7,11,0
609778,4,22,0
504195,9,28,0
597125,9,29,0
263819,6,31,0
136453,9,19,0
314368,6,25,0
216064,4,20,0
182236,8,22,0
626211,9,37,0
152860,8,36,0
608188,8,27,0
613658,3,26,0
182236,8,23,0
317092,2,12,0
216064,4,21,0
263819,6,32,0
608188,8,28,0
271094,1,26,0
602424,7,12,0
598901,237,254,1
626211,9,38,0
152860,8,37,0
504195,9,29,0
271204,10,24,0
609778,4,23,0
98997,3,19,0
314368,6,26,0
186777,5,22,0
33727,0,18,0
317096,3,31,0
676920,171,190,0
240958,0,14,0
34603,167,180,0
280057,9,16,0
318941,9,11,0
39712,6,12,0
333790,99,122,0
682853,8,14,0
365257,4,29,0
316779,6,23,0
403507,10,37,0
213301,10,15,0
516797,10,21,0
493776,1,13,0
613624,1,22,0
316048,8,35,0
209089,2,31,0
367441,6,27,0
682830,1,11,0
260277,2,20,0
338842,665,688,0
511787,123,137,0
258446,3,17,0
533093,5,32,0
309642,0,25,0
571824,8,13,0
377068,1,18,0
331982,7,28,0
662643,3,24,0
315099,8,28,0
382688,9,27,0
613100,5,12,0
312907,8,37,0
171539,8,16,0
616666,9,22,0
383045,9,38,0
305536,2,15,0
333498,4,23,0
268707,125,139,0
312401,9,19,0
143098,6,18,0
99668,3,18,0
162289,10,34,0
267584,4,22,0
257468,5,26,0
276122,8,36,0
153252,9,28,0
271204,10,36,0
254445,5,18,0
70946,3,18,0
266665,9,13,0
171626,0,17,0
377431,0,12,0
311774,8,23,0
216064,4,33,0
34559,10,31,0
182236,8,35,0
260764,5,20,0
278594,5,17,0
267659,3,23,0
334891,0,16,0
602424,7,24,0
503364,2,20,0
317092,2,24,0
307762,3,18,0
598901,237,266,1
315905,14,28,0
624087,0,13,0
170364,167,196,0
65522,6,13,0
255864,4,23,0
342966,3,15,0
224653,3,15,0
310345,3,17,0
508012,6,32,0
324346,3,31,0
317179,1,14,0
16717,13,36,0
18997,9,35,0
309727,5,25,0
